"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","cm_Industry_Code_Description__c","cm_Industry_Code__c"
"a1bDm000000YmhnIAC","005Dm000000nnayIAA","","332811 - Metal Heat Treating","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Metal Heat Treating","332811"
"a1bDm000000YmhoIAC","005Dm000000nnayIAA","","332812 - Metal Coating, Engraving (except Jewelry and Silverware), and Allied Se","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers","332812"
"a1bDm000000YmnSIAS","005Dm000000nnayIAA","","237130 - Power and Communication Line and Related Structures Construction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Power and Communication Line and Related Structures Construction","237130"
"a1bDm000000YmnQIAS","005Dm000000nnayIAA","","237110 - Water and Sewer Line and Related Structures Construction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Water and Sewer Line and Related Structures Construction","237110"
"a1bDm000000YmnRIAS","005Dm000000nnayIAA","","237120 - Oil and Gas Pipeline and Related Structures Construction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Oil and Gas Pipeline and Related Structures Construction","237120"
"a1bDm000000YmnTIAS","005Dm000000nnayIAA","","237210 - Land Subdivision","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Land Subdivision","237210"
"a1bDm000000YmnUIAS","005Dm000000nnayIAA","","237310 - Highway, Street, and Bridge Construction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Highway, Street, and Bridge Construction","237310"
"a1bDm000000YmnVIAS","005Dm000000nnayIAA","","237990 - Other Heavy and Civil Engineering Construction","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Heavy and Civil Engineering Construction","237990"
"a1bDm000000YmnWIAS","005Dm000000nnayIAA","","238110 - Poured Concrete Foundation and Structure Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Poured Concrete Foundation and Structure Contractors","238110"
"a1bDm000000YmnXIAS","005Dm000000nnayIAA","","238120 - Structural Steel and Precast Concrete Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Structural Steel and Precast Concrete Contractors","238120"
"a1bDm000000YmnYIAS","005Dm000000nnayIAA","","238130 - Framing Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Framing Contractors","238130"
"a1bDm000000YmnZIAS","005Dm000000nnayIAA","","238140 - Masonry Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Masonry Contractors","238140"
"a1bDm000000YmnaIAC","005Dm000000nnayIAA","","238150 - Glass and Glazing Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Glass and Glazing Contractors","238150"
"a1bDm000000YmnbIAC","005Dm000000nnayIAA","","238160 - Roofing Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Roofing Contractors","238160"
"a1bDm000000YmncIAC","005Dm000000nnayIAA","","238170 - Siding Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Siding Contractors","238170"
"a1bDm000000YmndIAC","005Dm000000nnayIAA","","236118 - Residential Remodelers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Residential Remodelers","236118"
"a1bDm000000YmneIAC","005Dm000000nnayIAA","","238190 - Other Foundation, Structure, and Building Exterior Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Foundation, Structure, and Building Exterior Contractors","238190"
"a1bDm000000YmnfIAC","005Dm000000nnayIAA","","238210 - Electrical Contractors and Other Wiring Installation Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Electrical Contractors and Other Wiring Installation Contractors","238210"
"a1bDm000000YmngIAC","005Dm000000nnayIAA","","238220 - Plumbing, Heating, and Air-Conditioning Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plumbing, Heating, and Air-Conditioning Contractors","238220"
"a1bDm000000YmnhIAC","005Dm000000nnayIAA","","238290 - Other Building Equipment Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Building Equipment Contractors","238290"
"a1bDm000000YmniIAC","005Dm000000nnayIAA","","238310 - Drywall and Insulation Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Drywall and Insulation Contractors","238310"
"a1bDm000000YmnjIAC","005Dm000000nnayIAA","","238320 - Painting and Wall Covering Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Painting and Wall Covering Contractors","238320"
"a1bDm000000YmnkIAC","005Dm000000nnayIAA","","238330 - Flooring Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Flooring Contractors","238330"
"a1bDm000000YmnlIAC","005Dm000000nnayIAA","","238340 - Tile and Terrazzo Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Tile and Terrazzo Contractors","238340"
"a1bDm000000YmnmIAC","005Dm000000nnayIAA","","238350 - Finish Carpentry Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Finish Carpentry Contractors","238350"
"a1bDm000000YmnnIAC","005Dm000000nnayIAA","","238390 - Other Building Finishing Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Building Finishing Contractors","238390"
"a1bDm000000YmnoIAC","005Dm000000nnayIAA","","238910 - Site Preparation Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Site Preparation Contractors","238910"
"a1bDm000000YmnpIAC","005Dm000000nnayIAA","","238990 - All Other Specialty Trade Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Specialty Trade Contractors","238990"
"a1bDm000000YmnqIAC","005Dm000000nnayIAA","","311111 - Dog and Cat Food Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Dog and Cat Food Manufacturing","311111"
"a1bDm000000YmnrIAC","005Dm000000nnayIAA","","311119 - Other Animal Food Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Animal Food Manufacturing","311119"
"a1bDm000000YmnsIAC","005Dm000000nnayIAA","","311211 - Flour Milling","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Flour Milling","311211"
"a1bDm000000YmntIAC","005Dm000000nnayIAA","","311212 - Rice Milling","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Rice Milling","311212"
"a1bDm000000YmnuIAC","005Dm000000nnayIAA","","311213 - Malt Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Malt Manufacturing","311213"
"a1bDm000000YmnvIAC","005Dm000000nnayIAA","","311224 - Soybean and Other Oilseed Processing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Soybean and Other Oilseed Processing","311224"
"a1bDm000000YmnwIAC","005Dm000000nnayIAA","","311225 - Fats and Oils Refining and Blending","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fats and Oils Refining and Blending","311225"
"a1bDm000000YmnxIAC","005Dm000000nnayIAA","","311230 - Breakfast Cereal Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Breakfast Cereal Manufacturing","311230"
"a1bDm000000YmaRIAS","005Dm000000nnayIAA","","711410 - Agents and Managers for Artists, Athletes, Entertainers, and Other Publ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures","711410"
"a1bDm000000YmaOIAS","005Dm000000nnayIAA","","711219 - Other Spectator Sports","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Spectator Sports","711219"
"a1bDm000000YmaPIAS","005Dm000000nnayIAA","","711310 - Promoters of Performing Arts, Sports, and Similar Events with Facilitie","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Promoters of Performing Arts, Sports, and Similar Events with Facilities","711310"
"a1bDm000000YmaQIAS","005Dm000000nnayIAA","","711320 - Promoters of Performing Arts, Sports, and Similar Events without Facili","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Promoters of Performing Arts, Sports, and Similar Events without Facilities","711320"
"a1bDm000000YmaSIAS","005Dm000000nnayIAA","","711510 - Independent Artists, Writers, and Performers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Independent Artists, Writers, and Performers","711510"
"a1bDm000000YmaTIAS","005Dm000000nnayIAA","","712110 - Museums","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Museums","712110"
"a1bDm000000YmaUIAS","005Dm000000nnayIAA","","712120 - Historical Sites","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Historical Sites","712120"
"a1bDm000000YmaVIAS","005Dm000000nnayIAA","","712130 - Zoos and Botanical Gardens","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Zoos and Botanical Gardens","712130"
"a1bDm000000YmaWIAS","005Dm000000nnayIAA","","712190 - Nature Parks and Other Similar Institutions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nature Parks and Other Similar Institutions","712190"
"a1bDm000000YmaXIAS","005Dm000000nnayIAA","","713110 - Amusement and Theme Parks","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Amusement and Theme Parks","713110"
"a1bDm000000YmaYIAS","005Dm000000nnayIAA","","713120 - Amusement Arcades","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Amusement Arcades","713120"
"a1bDm000000YmaZIAS","005Dm000000nnayIAA","","713210 - Casinos (except Casino Hotels)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Casinos (except Casino Hotels)","713210"
"a1bDm000000YmaaIAC","005Dm000000nnayIAA","","713290 - Other Gambling Industries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Gambling Industries","713290"
"a1bDm000000YmabIAC","005Dm000000nnayIAA","","713910 - Golf Courses and Country Clubs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Golf Courses and Country Clubs","713910"
"a1bDm000000YmacIAC","005Dm000000nnayIAA","","713920 - Skiing Facilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Skiing Facilities","713920"
"a1bDm000000YmadIAC","005Dm000000nnayIAA","","713930 - Marinas","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Marinas","713930"
"a1bDm000000YmaeIAC","005Dm000000nnayIAA","","721110 - Hotels (except Casino Hotels) and Motels","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Hotels (except Casino Hotels) and Motels","721110"
"a1bDm000000YmafIAC","005Dm000000nnayIAA","","713940 - Fitness and Recreational Sports Centers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fitness and Recreational Sports Centers","713940"
"a1bDm000000YmagIAC","005Dm000000nnayIAA","","713950 - Bowling Centers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Bowling Centers","713950"
"a1bDm000000YmahIAC","005Dm000000nnayIAA","","713990 - All Other Amusement and Recreation Industries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Amusement and Recreation Industries","713990"
"a1bDm000000YmaiIAC","005Dm000000nnayIAA","","721120 - Casino Hotels","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Casino Hotels","721120"
"a1bDm000000YmajIAC","005Dm000000nnayIAA","","721191 - Bed-and-Breakfast Inns","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Bed-and-Breakfast Inns","721191"
"a1bDm000000YmakIAC","005Dm000000nnayIAA","","721199 - All Other Traveler Accommodation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Traveler Accommodation","721199"
"a1bDm000000YmalIAC","005Dm000000nnayIAA","","721211 - RV (Recreational Vehicle) Parks and Campgrounds","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RV (Recreational Vehicle) Parks and Campgrounds","721211"
"a1bDm000000YmamIAC","005Dm000000nnayIAA","","721214 - Recreational and Vacation Camps (except Campgrounds)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Recreational and Vacation Camps (except Campgrounds)","721214"
"a1bDm000000YmanIAC","005Dm000000nnayIAA","","721310 - Rooming and Boarding Houses, Dormitories, and Workers' Camps","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Rooming and Boarding Houses, Dormitories, and Workers' Camps","721310"
"a1bDm000000YmaoIAC","005Dm000000nnayIAA","","722310 - Food Service Contractors","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Food Service Contractors","722310"
"a1bDm000000YmapIAC","005Dm000000nnayIAA","","722320 - Caterers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Caterers","722320"
"a1bDm000000YmaqIAC","005Dm000000nnayIAA","","722330 - Mobile Food Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Mobile Food Services","722330"
"a1bDm000000YmarIAC","005Dm000000nnayIAA","","722410 - Drinking Places (Alcoholic Beverages)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Drinking Places (Alcoholic Beverages)","722410"
"a1bDm000000YmasIAC","005Dm000000nnayIAA","","722511 - Full-Service Restaurants","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Full-Service Restaurants","722511"
"a1bDm000000YmatIAC","005Dm000000nnayIAA","","722513 - Limited-Service Restaurants","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Limited-Service Restaurants","722513"
"a1bDm000000YmauIAC","005Dm000000nnayIAA","","722514 - Cafeterias, Grill Buffets, and Buffets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Cafeterias, Grill Buffets, and Buffets","722514"
"a1bDm000000YmavIAC","005Dm000000nnayIAA","","722515 - Snack and Nonalcoholic Beverage Bars","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Snack and Nonalcoholic Beverage Bars","722515"
"a1bDm000000YmawIAC","005Dm000000nnayIAA","","811111 - General Automotive Repair","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","General Automotive Repair","811111"
"a1bDm000000YmhsIAC","005Dm000000nnayIAA","","332913 - Plumbing Fixture Fitting and Trim Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plumbing Fixture Fitting and Trim Manufacturing","332913"
"a1bDm000000YmhpIAC","005Dm000000nnayIAA","","332813 - Electroplating, Plating, Polishing, Anodizing, and Coloring","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Electroplating, Plating, Polishing, Anodizing, and Coloring","332813"
"a1bDm000000YmhqIAC","005Dm000000nnayIAA","","332911 - Industrial Valve Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Industrial Valve Manufacturing","332911"
"a1bDm000000YmhrIAC","005Dm000000nnayIAA","","332912 - Fluid Power Valve and Hose Fitting Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fluid Power Valve and Hose Fitting Manufacturing","332912"
"a1bDm000000YmhtIAC","005Dm000000nnayIAA","","332919 - Other Metal Valve and Pipe Fitting Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Metal Valve and Pipe Fitting Manufacturing","332919"
"a1bDm000000YmhuIAC","005Dm000000nnayIAA","","332991 - Ball and Roller Bearing Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Ball and Roller Bearing Manufacturing","332991"
"a1bDm000000YmhvIAC","005Dm000000nnayIAA","","332992 - Small Arms Ammunition Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Small Arms Ammunition Manufacturing","332992"
"a1bDm000000YmhwIAC","005Dm000000nnayIAA","","332993 - Ammunition (except Small Arms) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Ammunition (except Small Arms) Manufacturing","332993"
"a1bDm000000YmhxIAC","005Dm000000nnayIAA","","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Small Arms, Ordnance, and Ordnance Accessories Manufacturing","332994"
