"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","LLC_BI__Category__c","LLC_BI__lookupKey__c"
"a3YDm000000Gu7IMAS","005Dm000000nnayIAA","","Deferred Taxes","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","deferred_taxes"
"a3YDm000000Gu7JMAS","005Dm000000nnayIAA","","Deferred Income Tax - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Deferred_Income_Tax_LTP_ACCTGRD"
"a3YDm000000Gu7KMAS","005Dm000000nnayIAA","","Due to Related Co LT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Due_to_Related_Co_LT_ACCTGRD"
"a3YDm000000Gu7LMAS","005Dm000000nnayIAA","","Other Non-current Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","other_non_current_liabilities"
"a3YDm000000Gu7MMAS","005Dm000000nnayIAA","","Other Operating Non-Cur Liabs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Other_Operating_NonCur_Liabs_ACCTGRD"
"a3YDm000000Gu7NMAS","005Dm000000nnayIAA","","Other Non-Op Non-Cur Liabs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Other_NonOp_NonCur_Liabs_ACCTGRD"
"a3YDm000000Gu7OMAS","005Dm000000nnayIAA","","Non-Accounting","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","NonAccounting_ACCTGRD"
"a3YDm000000Gu7PMAS","005Dm000000nnayIAA","","Other Operating Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Other_Operating_Expense_ACCTGRD"
"a3YDm000000Gu7QMAS","005Dm000000nnayIAA","","Other Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","other_operating_expenses"
"a3YDm000000Gu7RMAS","005Dm000000nnayIAA","","Other Non-Op Non-Cur Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Other_NonOp_NonCur_Assets_ACCTGRD"
"a3YDm000000Gu7SMAS","005Dm000000nnayIAA","","Other Non-Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","other_non_current_assets"
"a3YDm000000Gu7TMAS","005Dm000000nnayIAA","","Intangibles - Due From Related","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Intangibles_Due_From_Related_ACCTGRD"
"a3YDm000000Gu7UMAS","005Dm000000nnayIAA","","Intangibles (gross)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","intangibles_gross"
"a3YDm000000Gu7VMAS","005Dm000000nnayIAA","","Intangibles - Goodwill","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Intangibles_Goodwill_ACCTGRD"
"a3YDm000000Gu7WMAS","005Dm000000nnayIAA","","Intangibles - Other","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Intangibles_Other_ACCTGRD"
"a3YDm000000Gu7XMAS","005Dm000000nnayIAA","","PFS - Liquid Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","PFS_Liquid_Assets_ACCTGRD"
"a3YDm000000Gu7YMAS","005Dm000000nnayIAA","","PFS - Non-Liquid Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","PFS_Non_Liquid_Assets_ACCTGRD"
"a3YDm000000Gu7ZMAS","005Dm000000nnayIAA","","PFS - Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","PFS_Liabilities_ACCTGRD"
"a3YDm000000Gu7aMAC","005Dm000000nnayIAA","","PFS - Adjustments to Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","PFS_Adj_to_Net_Worth_ACCTGRD"
"a3YDm000000Gu7bMAC","005Dm000000nnayIAA","","Gain on Asset Sale","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Gain_on_Asset_Sale_ACCTGRD"
"a3YDm000000Gu7cMAC","005Dm000000nnayIAA","","Other Income and Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","other_income_and_expense"
"a3YDm000000Gu7dMAC","005Dm000000nnayIAA","","Non-Cash Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","NonCash_Income_ACCTGRD"
"a3YDm000000Gu7eMAC","005Dm000000nnayIAA","","Income from Subs/Joint Ventures","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Income_from_SubsJoint_Ventures_ACCTGRD"
"a3YDm000000Gu7fMAC","005Dm000000nnayIAA","","Other Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Other_Income_ACCTGRD"
"a3YDm000000Gu7gMAC","005Dm000000nnayIAA","","Interest Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Interest_Expense_ACCTGRD"
"a3YDm000000Gu7hMAC","005Dm000000nnayIAA","","Interest Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","interest_expense"
"a3YDm000000Gu7iMAC","005Dm000000nnayIAA","","Loss on Asset Sale","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Loss_on_Asset_Sale_ACCTGRD"
"a3YDm000000Gu7jMAC","005Dm000000nnayIAA","","Long Term Debt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","long_term_debt"
"a3YDm000000Gu7kMAC","005Dm000000nnayIAA","","Long Term Debt-Bank","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Long_Term_DebtBank_ACCTGRD"
"a3YDm000000Gu7lMAC","005Dm000000nnayIAA","","Due to Officers/Stkhlders - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Due_to_OfficersStkhlders_LTP_ACCTGRD"
"a3YDm000000Gu7mMAC","005Dm000000nnayIAA","","Deferred Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Deferred_Revenue_ACCTGRD"
"a3YDm000000Gu7nMAC","005Dm000000nnayIAA","","Other Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Other_Expense_ACCTGRD"
"a3YDm000000Gu7oMAC","005Dm000000nnayIAA","","Non-Cash Interest Expense","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Non_Cash_Interest_Exp_ACCTGRD"
"a3YDm000000Gu7pMAC","005Dm000000nnayIAA","","Minority Interest","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Minority_Interest_ACCTGRD"
"a3YDm000000Gu7qMAC","005Dm000000nnayIAA","","Cumulative Effect of Acct'g Chg","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Cumulative_Effect_of_Acctg_Chg_ACCTGRD"
"a3YDm000000Gu7rMAC","005Dm000000nnayIAA","","Derivative Liabilities - LTP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Derivative_Liabilities_LTP_ACCTGRD"
"a3YDm000000Gu7sMAC","005Dm000000nnayIAA","","Subord Deferred Debt-Liab","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Subord_Deferred_DebtLiab_ACCTGRD"
"a3YDm000000Gu7tMAC","005Dm000000nnayIAA","","Subordinated Debt-Equity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Subordinated_DebtEquity_ACCTGRD"
"a3YDm000000Gu7uMAC","005Dm000000nnayIAA","","Other Equity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","other_equity"
"a3YDm000000Gu7vMAC","005Dm000000nnayIAA","","Minority Interest-Equity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Minority_InterestEquity_ACCTGRD"
"a3YDm000000Gu7wMAC","005Dm000000nnayIAA","","Common Stock","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Common_Stock_ACCTGRD"
"a3YDm000000Gu7xMAC","005Dm000000nnayIAA","","Stock Warrants","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Stock_Warrants_ACCTGRD"
"a3YDm000000Gu7yMAC","005Dm000000nnayIAA","","Other Reserves","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Other_Reserves_ACCTGRD"
"a3YDm000000Gu7zMAC","005Dm000000nnayIAA","","Retained Earnings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Retained_Earnings_ACCTGRD"
"a3YDm000000Gu80MAC","005Dm000000nnayIAA","","Retained Earnings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","retained_earnings"
"a3YDm000000Gu81MAC","005Dm000000nnayIAA","","Preferred Stock","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Preferred_Stock_ACCTGRD"
"a3YDm000000Gu82MAC","005Dm000000nnayIAA","","Paid In Capital","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Paid_In_Capital_ACCTGRD"
"a3YDm000000Gu83MAC","005Dm000000nnayIAA","","Paid-in Capital","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","RMA Benchmarking","paid_in_capital"
"a3YDm000000Gu84MAC","005Dm000000nnayIAA","","Other Equity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Other_Equity_ACCTGRD"
